tconst;title;primaryTitle;startYear;genres;production_countries;popularity;poster_path;actors;directors;averageRating;numVotes;combined_features;index
tt3243474;Bastards y Diablos;Bastards y Diablos;2015;Adventure,Drama;Colombia, United States of America;0.97;/ywtHBLkfasfnmtH5k1AzSfoJBbb.jpg;Andrew Perez, Dillon Porter, Sebastian Eslava, JB Blanc, Juana Arias, Brunhilde Otto, Constanza Marek Otto, Rubén Arciniegas, Vicky Zorrilla Vaughn, Gabriel Antonio Mejia Montoya;A.D. Freese;6.5;144;Bastards y Diablos Adventure,Drama Andrew Perez, Dillon Porter, Sebastian Eslava, JB Blanc, Juana Arias, Brunhilde Otto, Constanza Marek Otto, Rubén Arciniegas, Vicky Zorrilla Vaughn, Gabriel Antonio Mejia Montoya A.D. Freese;1222
tt9173044;Go Youth!;Go Youth!;2020;Comedy,Drama;Mexico;1.2;/lY0FBMyFTSEaqKA1a7hy6TBJo6y.jpg;Daniela Arce, Rodrigo Cortes, Mario Palmerin, Paola Arroyo, Christopher Aguilasocho, Vicky Araico, Eder Bonilla, Iñaki Godoy, Isabella Moreira, Arantza Moreno;Carlos Armella;6.5;136;Go Youth! Comedy,Drama Daniela Arce, Rodrigo Cortes, Mario Palmerin, Paola Arroyo, Christopher Aguilasocho, Vicky Araico, Eder Bonilla, Iñaki Godoy, Isabella Moreira, Arantza Moreno Carlos Armella;1223
tt0107132;The Man on the Shore;The Man on the Shore;1993;Drama,History,War;Germany, Haiti, Canada, France;1.4;/tmFJU7dYRdeie7NorGf0jJGQIVz.jpg;Jennifer Zubar, Toto Bissainthe, Patrick Rameau, Jean-Michel Martial, Mireille Metellus, Magaly Berdy, Joanne Degand, Douveline Saint-Louis, François Latour, Aïlo Auguste-Judith;Raoul Peck;6.5;135;The Man on the Shore Drama,History,War Jennifer Zubar, Toto Bissainthe, Patrick Rameau, Jean-Michel Martial, Mireille Metellus, Magaly Berdy, Joanne Degand, Douveline Saint-Louis, François Latour, Aïlo Auguste-Judith Raoul Peck;1224
tt6799254;Miriam Lies;Miriam Lies;2018;Drama;Dominican Republic, Spain;0.6;/krjCFLvZww1sIFUHa1NlNsJILhO.jpg;Frank Perozo, Roger Wasserman, Fidia Peralta, Pachy Méndez, Vicente Santos, Carolina Rohana, Cecile van Welie, Maria Castillo, Ana Maria Arias, Georgina Duluc;Natalia Cabral, Oriol Estrada;6.5;135;Miriam Lies Drama Frank Perozo, Roger Wasserman, Fidia Peralta, Pachy Méndez, Vicente Santos, Carolina Rohana, Cecile van Welie, Maria Castillo, Ana Maria Arias, Georgina Duluc Natalia Cabral, Oriol Estrada;1225
tt6508918;Home Team;Home Team;2017;Family,Sport;Argentina, Brazil, Uruguay;2.224;/kuHlEiRVQHLXR91gFpVEEgR9SOf.jpg;Jorge Bolani, Facundo Campelo, Néstor Guzzini, Marcel Keoroglian, Ernesto Liotti, Jose Fernando Muniz, Verónica Perrotta, Candelaria Rienzi, César Troncoso, Roney Villela;Carlos Andrés Morelli;6.5;132;Home Team Family,Sport Jorge Bolani, Facundo Campelo, Néstor Guzzini, Marcel Keoroglian, Ernesto Liotti, Jose Fernando Muniz, Verónica Perrotta, Candelaria Rienzi, César Troncoso, Roney Villela Carlos Andrés Morelli;1226
tt15462052;9;9;2021;Drama;Argentina, Uruguay;1.848;/jS5rdkePi7hLhZaZBY1LOASQMHL.jpg;Roxana Blanco, Horacio Camandule, Rogelio Gracia, Santiago Sanguinetti, Lara Sofía, Rafael Spregelburd, Enzo Vogrincic;Martín Barrenechea, Nicolás Branca;6.5;124;9 Drama Roxana Blanco, Horacio Camandule, Rogelio Gracia, Santiago Sanguinetti, Lara Sofía, Rafael Spregelburd, Enzo Vogrincic Martín Barrenechea, Nicolás Branca;1227
tt1916670;The Night Watchman;The Night Watchman;2011;Documentary;Mexico;0.6;/kyVk1Br2xJ2jJcW9Y0DC0I7Yq2U.jpg;;Natalia Almada;6.5;113;The Night Watchman Documentary  Natalia Almada;1228
tt2186939;Never Die;Never Die;2012;Drama;Mexico;0.673;/qIMHBACRCfWdYmWDI1hjivexLJt.jpg;Juan Chirinos, Amalia Salas, Margarita Saldaña;Enrique Rivero;6.5;111;Never Die Drama Juan Chirinos, Amalia Salas, Margarita Saldaña Enrique Rivero;1229
tt0198299;Multiple Lovers;Multiple Lovers;1981;Comedy;Argentina;1.284;/pwJTRe6yW2ikvGDE9BfQiVfmAPy.jpg;Alberto Olmedo, Moria Casán, Tato Bores, Cristina Allende, Estela Molly, Carlos Del Burgo, Valeria Pani, Luisa Albinoni, Alejandra Aquino, Jorgelina Aranda;Hugo Sofovich;6.5;109;Multiple Lovers Comedy Alberto Olmedo, Moria Casán, Tato Bores, Cristina Allende, Estela Molly, Carlos Del Burgo, Valeria Pani, Luisa Albinoni, Alejandra Aquino, Jorgelina Aranda Hugo Sofovich;1230
tt6257364;Memory Exercises;Memory Exercises;2016;Documentary;Argentina, France, Germany, Paraguay, Qatar;0.716;/6C3vCwpEqo9jpbPLkULsYOZwvvr.jpg;Hebe Duarte;Paz Encina;6.5;106;Memory Exercises Documentary Hebe Duarte Paz Encina;1231
tt28494884;Upon Open Sky;Upon Open Sky;2023;Crime,Drama;Spain, Mexico;1.427;/d5Ji9WSBBzf1pVuGjLLuv9z5CKW.jpg;Julio Bracho, Manolo Cardona, Julio Cesar Cedillo, Federica Garcia, Theo Goldin, Máximo Hollander, Sergio Mayer Mori, Cecilia Suárez;Mariana Arriaga, Santiago Arriaga;6.5;105;Upon Open Sky Crime,Drama Julio Bracho, Manolo Cardona, Julio Cesar Cedillo, Federica Garcia, Theo Goldin, Máximo Hollander, Sergio Mayer Mori, Cecilia Suárez Mariana Arriaga, Santiago Arriaga;1232
tt6573942;Schumann's Bar Talks;Schumann's Bar Talks;2017;Documentary;Germany, France, Japan, Cuba, United States of America;0.967;/dhVTziv6UmGQWCWpYl7D3hP6WYN.jpg;Axel Milberg;Marieke Schroeder;6.5;101;Schumann's Bar Talks Documentary Axel Milberg Marieke Schroeder;1233
tt10038660;Our Lady of San Juan, Four Centuries of Miracles;Our Lady of San Juan, Four Centuries of Miracles;2021;Drama,History;Mexico;1.117;/cdzSomIRij1EbdetsMvRj4VQoJ8.jpg;Juan Manuel Azcona, Humberto Fuentes, Eduardo Galeazzi, Mau Lopez, Franco Méndez, Marco Orozco, Alex Peña, Guillermo Ramírez, Frank Rodríguez, Gustavo Romo;Francisco Pérez;6.5;96;Our Lady of San Juan, Four Centuries of Miracles Drama,History Juan Manuel Azcona, Humberto Fuentes, Eduardo Galeazzi, Mau Lopez, Franco Méndez, Marco Orozco, Alex Peña, Guillermo Ramírez, Frank Rodríguez, Gustavo Romo Francisco Pérez;1234
tt5165342;Clever;Clever;2015;Comedy,Drama;Uruguay;0.924;/wnlT6M28rDQiJJ9Ww1JUhVATdHL.jpg;Hugo Piccinini, Antonio Osta, Santiago Agüero, Néstor Guzzini, Nacho Mendy, Marta Grané, Soledad Frugone, Horacio Camandule, David Roizner Selanikio, Eduardo Vener;Federico Borgia, Guillermo Madeiro;6.5;96;Clever Comedy,Drama Hugo Piccinini, Antonio Osta, Santiago Agüero, Néstor Guzzini, Nacho Mendy, Marta Grané, Soledad Frugone, Horacio Camandule, David Roizner Selanikio, Eduardo Vener Federico Borgia, Guillermo Madeiro;1235
tt2459568;Hitler's Escape;Hitler's Escape;2011;Documentary,History;Argentina;0.696;/5lf70QgsKzeBqSWhRqq2WysycJe.jpg;;Matías Gueilburt;6.5;91;Hitler's Escape Documentary,History  Matías Gueilburt;1236
tt8484182;Magali;Magali;2019;Drama,Thriller;Argentina;0.894;/dTYJjv5qGqfPIIKkdo5u946TPQA.jpg;Eva Bianco, Gustavo Contreras, Ariel Gaspar, Cristian Nieva;Juan Pablo Di Bitonto;6.5;90;Magali Drama,Thriller Eva Bianco, Gustavo Contreras, Ariel Gaspar, Cristian Nieva Juan Pablo Di Bitonto;1237
tt9362276;Persecuted;Persecuted;2019;Thriller;Colombia;3.316;/30P6D0z5ckguvAdKBnmadfGffR.jpg;Roberto Escobar, María Gaviria, Kristina Lilley, Gonzalo Vivanco, Géraldine Zivic;Yesid Leone;6.5;89;Persecuted Thriller Roberto Escobar, María Gaviria, Kristina Lilley, Gonzalo Vivanco, Géraldine Zivic Yesid Leone;1238
tt10644688;A Dog's Death;A Dog's Death;2019;Comedy,Drama;Argentina, France, Uruguay;0.612;/24QukrCTC2B5bBKa5KroJzOaH23.jpg;Guillermo Arengo, Laura Baez, Ezequiel Fernández, Soledad Gilmet, Lucio Hernández, Ana Katz, Ileana López, Emiliano Castro Martinez, Lalo Rotavería, Ruth Sandoval;Matías Ganz;6.5;86;A Dog's Death Comedy,Drama Guillermo Arengo, Laura Baez, Ezequiel Fernández, Soledad Gilmet, Lucio Hernández, Ana Katz, Ileana López, Emiliano Castro Martinez, Lalo Rotavería, Ruth Sandoval Matías Ganz;1239
tt1636422;Before;Before;2010;Drama;Argentina;0.85;/qkjmnXVJDeurJhGTs5yVyp7qXCv.jpg;Nahuel Viale, Nahuel Pérez Biscayart, Carlos Portaluppi, Guadalupe Docampo, Romina Ricci, Alejandra Flechner, Verónica Llinás, Horacio Acosta, Martín Piroyansky, Germán De Silva;Daniel Gimelberg;6.5;78;Before Drama Nahuel Viale, Nahuel Pérez Biscayart, Carlos Portaluppi, Guadalupe Docampo, Romina Ricci, Alejandra Flechner, Verónica Llinás, Horacio Acosta, Martín Piroyansky, Germán De Silva Daniel Gimelberg;1240
tt0059790;Woman and Temptation;Woman and Temptation;1966;Drama;Argentina;1.686;/8tJb0X8ky4uKXLKIEToqDES5WAe.jpg;Isabel Sarli, Armando Bo, Juan José Miguez, Oscar Valicelli, Victor Bo, Aníbal Pardeiro, Juan Pitrau;Armando Bo;6.5;77;Woman and Temptation Drama Isabel Sarli, Armando Bo, Juan José Miguez, Oscar Valicelli, Victor Bo, Aníbal Pardeiro, Juan Pitrau Armando Bo;1241
tt4619460;Don't Forget About Me;Don't Forget About Me;2016;Drama;Argentina;1.825;/yxDSTVOX8g0XYcllKgNVyzSWY90.jpg;Leonardo Sbaraglia, Cumelen Sanz, Santiago Saranite, Mario Bodega, Sandra Criolani;Fernanda Ramondo;6.5;77;Don't Forget About Me Drama Leonardo Sbaraglia, Cumelen Sanz, Santiago Saranite, Mario Bodega, Sandra Criolani Fernanda Ramondo;1242
tt6890828;Cometa: Him, His Dog and Their World;Cometa: Him, His Dog and Their World;2017;Adventure,Comedy,Drama;Mexico;0.6;/iYLvVI4zkMkV3Vlvrq4LqdgxZFW.jpg;Louis David Horné, Lizzy Auna, José Salof, Leonardo Arturo, Luna Balvanera, Anahi Davila, Alan Del Castillo, Oscar Ganem, Karen Martí, Brenda River;Leonardo Arturo;6.5;66;Cometa: Him, His Dog and Their World Adventure,Comedy,Drama Louis David Horné, Lizzy Auna, José Salof, Leonardo Arturo, Luna Balvanera, Anahi Davila, Alan Del Castillo, Oscar Ganem, Karen Martí, Brenda River Leonardo Arturo;1243
tt0177705;Diary for a Tale;Diary for a Tale;1998;Drama;Argentina;1.033;/oGpa8YV5Ky5nKOPCdR0cZtjAWFL.jpg;Germán Palacios, Silke, Inés Estévez, Enrique Pinti, Ingrid Pelicori, Héctor Alterio, Elvira Mínguez, Martín Pavlovsky, Gregory Dayton, Vando Villamil;Jana Bokova;6.5;46;Diary for a Tale Drama Germán Palacios, Silke, Inés Estévez, Enrique Pinti, Ingrid Pelicori, Héctor Alterio, Elvira Mínguez, Martín Pavlovsky, Gregory Dayton, Vando Villamil Jana Bokova;1244
tt1447943;Alien Ecstasy;Alien Ecstasy;2009;Sci-Fi;Argentina, Czech Republic, United States of America;1.535;/6up2J2pPMnOg6EI2IFDWmM2ZL6t.jpg;Leo Adams, Jenae Altschwager, Peter Andrews, Chriss Anglin, Vendula Bednarova, Ed Brigadier, Gerald Brodin, Christina Caporale, Alena Cechakova, Sergey Davidov;Milos Twilight;6.5;45;Alien Ecstasy Sci-Fi Leo Adams, Jenae Altschwager, Peter Andrews, Chriss Anglin, Vendula Bednarova, Ed Brigadier, Gerald Brodin, Christina Caporale, Alena Cechakova, Sergey Davidov Milos Twilight;1245
tt0065049;Super Colt 38;Super Colt 38;1969;Western;Mexico;0.6;/tXzkXh7aLsIUckVdBfdHyr4WHmf.jpg;Jeffrey Hunter, Rosa María Vázquez, Pedro Armendáriz Jr., Andrés García, Quintín Bulnes, Dagoberto Rodríguez, Chano Urueta, Francisco Reiguera, Carlos Riquelme, René Barrera;Federico Curiel;6.5;41;Super Colt 38 Western Jeffrey Hunter, Rosa María Vázquez, Pedro Armendáriz Jr., Andrés García, Quintín Bulnes, Dagoberto Rodríguez, Chano Urueta, Francisco Reiguera, Carlos Riquelme, René Barrera Federico Curiel;1246
tt5740246;Breathless;Breathless;2021;Crime,Drama,Thriller;Dominican Republic;4.853;/oxNoVgbu2v9ETL93Kri1pw8osYf.jpg;Elvis Nolasco, Ettore D'Alessandro, Judith Rodriguez Perez, Camila Santana, Vincenzo Amato, Tony Sperandeo, Gerardo Mercedes, Jean Jean, Lizbeth Santos, Margaux Da Silva;Ettore D'Alessandro;6.5;40;Breathless Crime,Drama,Thriller Elvis Nolasco, Ettore D'Alessandro, Judith Rodriguez Perez, Camila Santana, Vincenzo Amato, Tony Sperandeo, Gerardo Mercedes, Jean Jean, Lizbeth Santos, Margaux Da Silva Ettore D'Alessandro;1247
tt1801066;The Bell;The Bell;2011;Drama;Argentina;0.6;/790wOgepvVHh0iHVCUksm2oQcbJ.jpg;Jorge Nolasco, Rocío Pavón, Lito Cruz, María Fernanda Callejón, Carlos Kaspar, Juan Diego West, Mónica Ayos, Julián Howard, Alfredo Allende, Gabriel Conlazo;Fredy Torres;6.5;36;The Bell Drama Jorge Nolasco, Rocío Pavón, Lito Cruz, María Fernanda Callejón, Carlos Kaspar, Juan Diego West, Mónica Ayos, Julián Howard, Alfredo Allende, Gabriel Conlazo Fredy Torres;1248
tt21633562;Soundtrack;Soundtrack;2022;Music;Mexico;1.381;/ybqAzHQcUn9TaGlZzvJxu59Vjry.jpg;Luis de La Rosa, Xabiani Ponce de León, Ximena Sariñana, Nahomi Verastegui, Rafael Simón, Roberto Cavazos, Jannette Chao, Cher Constantine, Adriana Deangelis, Tina French;Humberto Abiel Garza;6.5;27;Soundtrack Music Luis de La Rosa, Xabiani Ponce de León, Ximena Sariñana, Nahomi Verastegui, Rafael Simón, Roberto Cavazos, Jannette Chao, Cher Constantine, Adriana Deangelis, Tina French Humberto Abiel Garza;1249
tt14034496;All the Light That We Can See;All the Light That We Can See;2020;Drama;Mexico;0.6;/A1otc2Nkhljz7RGU87fvuTPO5Sl.jpg;Margarita Chavarría, Victor Manuel Hernandez, María Evoli, Ada Laura Luna, Laura Peredo, Iñigo Malvido, Gabino Rodríguez, Jorge Bobadilla;Pablo Escoto;6.5;24;All the Light That We Can See Drama Margarita Chavarría, Victor Manuel Hernandez, María Evoli, Ada Laura Luna, Laura Peredo, Iñigo Malvido, Gabino Rodríguez, Jorge Bobadilla Pablo Escoto;1250
tt3596310;The Corral and the Wind;The Corral and the Wind;2014;Biography,Documentary,History;Bolivia;0.6;/laNH0ET5xhjOHzgQUxqm2R5QwrW.jpg;;Miguel Hilari;6.5;24;The Corral and the Wind Biography,Documentary,History  Miguel Hilari;1251
tt5152170;The Spider's Lullaby;The Spider's Lullaby;2015;Drama;Argentina;0.6;/ruQOYnFxXOSzQp20sOOB7hXRThS.jpg;Daniel Bacha Almaraz, Mauro Altschuler, Carlos Benincasa, Nacho Colombo, Cristina Guzmán, Manuel Lorenzo, Macarena Maderna, Víctor Martín, Rubén Serna, Kiran Sharbis;José Celestino Campusano;6.5;23;The Spider's Lullaby Drama Daniel Bacha Almaraz, Mauro Altschuler, Carlos Benincasa, Nacho Colombo, Cristina Guzmán, Manuel Lorenzo, Macarena Maderna, Víctor Martín, Rubén Serna, Kiran Sharbis José Celestino Campusano;1252
tt0195588;Caín;Caín;1984;Drama;Colombia;0.6;/1WV7NM0ArFW1hou2n4ZfJQl5Zlu.jpg;Armando Gutiérrez, Marta Liliana Ruiz, Jorge Emilio Salazar, Antonio Aparicio, Luis Fernando Arango, Ugo Armando, César Bernal, Adolfo Blum, Martha Stella Calle, Hermes Camelo;Gustavo Nieto Roa;6.5;22;Caín Drama Armando Gutiérrez, Marta Liliana Ruiz, Jorge Emilio Salazar, Antonio Aparicio, Luis Fernando Arango, Ugo Armando, César Bernal, Adolfo Blum, Martha Stella Calle, Hermes Camelo Gustavo Nieto Roa;1253
tt14670172;Where Birds Dream;Where Birds Dream;2022;Drama;Mexico;0.6;/gP9diHSkAZIeeBZfBiinSLchrDD.jpg;Adrian Reza, Yuritsy Aguilar, Camille Valdéz, Noé Rendón, Axel Ávila, Alejandro Carrera, Javier Cervantes, Pablo Cervantes, Tuli Cortés, Edwin Escobar;Alejandro Alatorre;6.5;22;Where Birds Dream Drama Adrian Reza, Yuritsy Aguilar, Camille Valdéz, Noé Rendón, Axel Ávila, Alejandro Carrera, Javier Cervantes, Pablo Cervantes, Tuli Cortés, Edwin Escobar Alejandro Alatorre;1254
tt0338910;The barrio kings;The barrio kings;1984;Comedy,Drama,Fantasy;Mexico;0.6;/1vkbaxWEqLiYJprsfITPUjDgr3D.jpg;Lucy Reina, Gerardo de la Peña, Tenoch Ramos, Annette Fradera, José Agustín, Claudio Brook, Víctor Contreras, Carlos Gallardo, Sergio Jalife, Eduardo López Rojas;Gerardo Pardo;6.5;21;The barrio kings Comedy,Drama,Fantasy Lucy Reina, Gerardo de la Peña, Tenoch Ramos, Annette Fradera, José Agustín, Claudio Brook, Víctor Contreras, Carlos Gallardo, Sergio Jalife, Eduardo López Rojas Gerardo Pardo;1255
tt1828174;Apricot;Apricot;2014;Documentary;Argentina, Bolivia;0.626;/sECDFK5TPfd8Hl2tlFOQqtGUakB.jpg;Nahuel Pérez Biscayart;Yashira Jordan;6.5;21;Apricot Documentary Nahuel Pérez Biscayart Yashira Jordan;1256
tt1339588;Runaways;Runaways;2008;Action;Mexico;1.33;/bXenTtpqi5wnDE8eo7F0B90O9x9.jpg;Armando Araiza, Tania Robledo, Gerardo Albarrán, Jorge Almada, Gregorio Cazais, Mario de Jesus, Radamés de Jesús, Alfredo Dávila, Arturo Farfán, Marifer Galindo;René Cardona III;6.5;15;Runaways Action Armando Araiza, Tania Robledo, Gerardo Albarrán, Jorge Almada, Gregorio Cazais, Mario de Jesus, Radamés de Jesús, Alfredo Dávila, Arturo Farfán, Marifer Galindo René Cardona III;1257
tt9678442;Uncertain Desert;Uncertain Desert;2017;Documentary;Chile;0.6;/1MiFZB0vBs3QahAlJLe3eBpRoi2.jpg;;Dubi Cano Reyes;6.5;7;Uncertain Desert Documentary  Dubi Cano Reyes;1258
tt21113540;El Conde;El Conde;2023;Comedy,Fantasy,History;Chile;195.832;/rxBe0Js4dCvp1ZGgHHnBxjtbGPw.jpg;Jaime Vadell, Gloria Münchmeyer, Alfredo Castro, Paula Luchsinger, Stella Gonet, Catalina Guerra, Amparo Noguera, Antonia Zegers, Marcial Tagle, Diego Muñoz;Pablo Larraín;6.4;14448;El Conde Comedy,Fantasy,History Jaime Vadell, Gloria Münchmeyer, Alfredo Castro, Paula Luchsinger, Stella Gonet, Catalina Guerra, Amparo Noguera, Antonia Zegers, Marcial Tagle, Diego Muñoz Pablo Larraín;1259
tt8399288;Memoria;Memoria;2021;Drama,Mystery,Sci-Fi;China, Colombia, France, Germany, Mexico, Switzerland, Thailand, United Kingdom, United States of America;6.992;/fjHHXOxYZL22UYkUfnQqZzuHMfc.jpg;Tilda Swinton, Agnes Brekke, Daniel Giménez Cacho, Jerónimo Barón, Juan Pablo Urrego, Jeanne Balibar, Aída Morales, Constanza Gutierrez, Elkin Díaz, Daniel Toro;Apichatpong Weerasethakul;6.4;11612;Memoria Drama,Mystery,Sci-Fi Tilda Swinton, Agnes Brekke, Daniel Giménez Cacho, Jerónimo Barón, Juan Pablo Urrego, Jeanne Balibar, Aída Morales, Constanza Gutierrez, Elkin Díaz, Daniel Toro Apichatpong Weerasethakul;1260
tt1838571;Juan of the Dead;Juan of the Dead;2011;Action,Comedy,Horror;Cuba, Spain;7.34;/kjcDkfERqIjS0OlVXF4ZUfWTITS.jpg;Alexis Díaz de Villegas, Jorge Molina, Andros Perugorría, Andrea Duro, Jazz Vilá, Eliecer Ramírez, Blanca Rosa Blanco, Susana Pous, Antonio Dechent, Eslinda Núñez;Alejandro Brugués;6.4;11141;Juan of the Dead Action,Comedy,Horror Alexis Díaz de Villegas, Jorge Molina, Andros Perugorría, Andrea Duro, Jazz Vilá, Eliecer Ramírez, Blanca Rosa Blanco, Susana Pous, Antonio Dechent, Eslinda Núñez Alejandro Brugués;1261
tt1634003;Metegol;Underdogs;2013;Adventure,Animation,Comedy;Argentina, Spain;25.066;/qYGZyLZSMHJdU5tdf4HM8vNZrv3.jpg;Gabriel Almirón, Federico Cecere, Ezequiel Cipols, Luciana Falcón, Horacio Fontova, Fabián Gianola, Roberto Kim, David Masajnik, Marcos Mundstock, Mariana Otero;Juan José Campanella;6.4;10469;Underdogs Adventure,Animation,Comedy Gabriel Almirón, Federico Cecere, Ezequiel Cipols, Luciana Falcón, Horacio Fontova, Fabián Gianola, Roberto Kim, David Masajnik, Marcos Mundstock, Mariana Otero Juan José Campanella;1262
tt9916362;Coven;Coven;2020;Drama,History;Argentina, Spain, France;9.421;/lyB3yoQbGO3LiCVuSOD2g17Hr6p.jpg;Amaia Aberasturi, Alex Brendemühl, Daniel Fanego, Garazi Urkola, Yune Nogueiras, Jone Laspiur, Irati Saez de Urabain, Lorea Ibarra, Asier Oruesagasti, Elena Uriz;Pablo Agüero;6.4;5920;Coven Drama,History Amaia Aberasturi, Alex Brendemühl, Daniel Fanego, Garazi Urkola, Yune Nogueiras, Jone Laspiur, Irati Saez de Urabain, Lorea Ibarra, Asier Oruesagasti, Elena Uriz Pablo Agüero;1263
tt22773644;Hasta el fin del mundo;The Dead Don't Hurt;2023;Drama,Western;Canada, Denmark, Mexico;3.498;/jJ0wSkszos4bSWVOpwM61CfI5Nn.jpg;Vicky Krieps, Viggo Mortensen, Solly McLeod, Garret Dillahunt, W. Earl Brown, Danny Huston, Shane Graham, Rafel Plana, Luke Reilly, Alex Breaux;Viggo Mortensen;6.4;5723;The Dead Don't Hurt Drama,Western Vicky Krieps, Viggo Mortensen, Solly McLeod, Garret Dillahunt, W. Earl Brown, Danny Huston, Shane Graham, Rafel Plana, Luke Reilly, Alex Breaux Viggo Mortensen;1264
tt5537228;Everybody Loves Somebody;Everybody Loves Somebody;2017;Comedy,Romance;Mexico;6.932;/bZKpuVXmYu6gaprjfkOdvlvY5Z9.jpg;Karla Souza, José María Yazpik, Ben O'Toole, Alejandro Camacho, Patricia Bernal, Tiaré Scanda, Ximena Romo, Jayce Alexander Basques, Reuel Belt, K.C. Clyde;Catalina Aguilar Mastretta;6.4;4421;Everybody Loves Somebody Comedy,Romance Karla Souza, José María Yazpik, Ben O'Toole, Alejandro Camacho, Patricia Bernal, Tiaré Scanda, Ximena Romo, Jayce Alexander Basques, Reuel Belt, K.C. Clyde Catalina Aguilar Mastretta;1265
tt1621046;Cesar Chavez;Cesar Chavez;2014;Biography,Drama;Mexico, United States of America;3.526;/cyEpCV8nLfhloAkwNxel4OjIhAA.jpg;Michael Peña, America Ferrera, Rosario Dawson, John Malkovich, Kerry Ardra, Maynor Alvarado, Yancey Arias, Wes Bentley, Sara Banerjee, Liv Boughn;Diego Luna;6.4;3666;Cesar Chavez Biography,Drama Michael Peña, America Ferrera, Rosario Dawson, John Malkovich, Kerry Ardra, Maynor Alvarado, Yancey Arias, Wes Bentley, Sara Banerjee, Liv Boughn Diego Luna;1266
tt4097612;In the Grayscale;In the Grayscale;2015;Drama,Romance;Chile;4.113;/ru0lL2bH0tuXazNRKtyO0XddDvE.jpg;Francisco Celhay, Emilio Edwards, Daniela Ramírez, Matías Torres, Sergio Hernández, Marcial Tagle, Renee Alamo, Camilo Aravena, Cristian Bamaza, Jorge Bautelicos;Claudio Marcone;6.4;2808;In the Grayscale Drama,Romance Francisco Celhay, Emilio Edwards, Daniela Ramírez, Matías Torres, Sergio Hernández, Marcial Tagle, Renee Alamo, Camilo Aravena, Cristian Bamaza, Jorge Bautelicos Claudio Marcone;1267
tt8956390;Rojo;Rojo;2018;Drama,Mystery,Thriller;Argentina, Belgium, Brazil, Germany, Netherlands, France, Switzerland;3.3;/yhTc71ysHxZoGqnqhc5R3Q4sFfg.jpg;Darío Grandinetti, Andrea Frigerio, Alfredo Castro, Diego Cremonesi, Laura Grandinetti, Claudio Martínez Bel, Susana Pampín, Rafael Federman, Rudy Chernicoff, Mara Bestelli;Benjamín Naishtat;6.4;2804;Rojo Drama,Mystery,Thriller Darío Grandinetti, Andrea Frigerio, Alfredo Castro, Diego Cremonesi, Laura Grandinetti, Claudio Martínez Bel, Susana Pampín, Rafael Federman, Rudy Chernicoff, Mara Bestelli Benjamín Naishtat;1268
tt2538222;You're Killing Me Susana;You're Killing Me Susana;2016;Comedy,Drama,Romance;Canada, Mexico;7.835;/ePoPcgKaKQYpAV0LxXg44zxP23c.jpg;Gael García Bernal, Verónica Echegui, Ashley Hinshaw, Jadyn Wong, Björn Hlynur Haraldsson, Adam Hurtig, Cassandra Ciangherotti, Sophie Alexander-Katz, Andrés Almeida, Mike Bell;Roberto Sneider;6.4;2407;You're Killing Me Susana Comedy,Drama,Romance Gael García Bernal, Verónica Echegui, Ashley Hinshaw, Jadyn Wong, Björn Hlynur Haraldsson, Adam Hurtig, Cassandra Ciangherotti, Sophie Alexander-Katz, Andrés Almeida, Mike Bell Roberto Sneider;1269
